account,post_num,post_date,text,num_likes,real_tags,year,month,year_month
cgv_korea,1305,2022-12-17,"['cgv_korea', '모든 순간이 ★명☆장★면☆', '물의 길은 시작도 끝도 없지..🌊💙', '', '🎬 <아바타: 물의 길> 이번 주 명대사', '🌊 #CGV #절찬상영중', '', '#CGV #이번주명대사 #아바타 #물의길 #절찬상영중 #아바타_물의길']",1789,"['#CGV', '#절찬상영중', '#CGV', '#이번주명대사', '#아바타', '#물의길', '#절찬상영중', '#아바타_물의길']",2022,12,2022-12
cgv_korea,1304,2022-12-17,"['cgv_korea', '대한 사람이라면 갖고 싶은 #필름마크', '마음 뭉클해지는 명장면 모두 담아, 당장 받고 싶은 마음!!', '', '🎬 <영웅> 필름마크', '🇰🇷 2022년 12월 21일부터', '🇰🇷 #영웅 관람 고객 선착순 증정!', '(*자세한 내용은 CGV앱에서 확인해주세요)', '', '#CGV #팬터뷰 #정성화 #배정남 #이현우 #박진주']",685,"['#필름마크', '#영웅', '#CGV', '#팬터뷰', '#정성화', '#배정남', '#이현우', '#박진주']",2022,12,2022-12
lottecinema_official,701,2022-12-18,"lottecinema_official
ㄷㄷ.. 압도적인 이 비주얼 무엇? 🌊

현존 최대 영화적 경험 <아바타: 물의 길>
이 기회 영화도 보고 아트카드도 챙기자! 🤩

✔ 12/21(수) ~ 소진 시
✔ <아바타: 물의 길> 당일 관람 티켓 매표소 인증 고객 대상 선착순 증정
✔ 자세한 사항은 롯데시네마 APP/홈페이지를 참고해 주세요.

#롯데시네마 #lottecinema #아바타_물의길 #아바타 #아트카드 #절찬상영중 #액션 #SF #영화추천 #영화스타그램 #무비스타그램
83주",2145,"['#롯데시네마', '#lottecinema', '#아바타_물의길', '#아바타', '#아트카드', '#절찬상영중', '#액션', '#SF', '#영화추천', '#영화스타그램', '#무비스타그램']",2022,12,2022-12
cgv_korea,1303,2022-12-18,"['cgv_korea', '당장 튀어 나올 기세ㄷㄷ', '역시 4DX는 굿즈도 생동감 넘쳐버림!!🌊', '', '🎬 <아바타: 물의 길> 4DX 스페셜 굿즈', '🌊 2022/12/21(수) ~ 2022/12/27(화)', '🌊 #아바타_물의길 #4DX 관람 고객 선착순 증정!', '(*자세한 내용은 CGV앱에서 확인해주세요!)', '', '#CGV #아바타 #물의길 #4DX #스페셜굿즈 #아바타_물의길']",1547,"['#아바타_물의길', '#4DX', '#CGV', '#아바타', '#물의길', '#4DX', '#스페셜굿즈', '#아바타_물의길']",2022,12,2022-12
cgv_korea,1299,2022-12-19,"['cgv_korea', '오 마법의 모자가 필요할 때다! (전 #슬리데린 🐍)', 'MBTI 전에 원래 #해리포터 기숙사 배정이었음!!', '', '🎬 #해리포터 양장노트 기숙사 ver. 4종', '⚡ 오늘부터 @cgv_cineshop 신상품 출시!', '⚡ 자세한 내용은 씨네샵 오프라인 매장 혹은 CGV브랜드스토어 에서 확인해주세요!', '', '#CGV #해리포터 #양장노트 #호그와트 #그리핀도르 #후플푸프 #레번클로 #슬리데린']",747,"['#슬리데린', '#해리포터', '#해리포터', '#CGV', '#해리포터', '#양장노트', '#호그와트', '#그리핀도르', '#후플푸프', '#레번클로', '#슬리데린']",2022,12,2022-12
cgv_korea,1301,2022-12-19,"['cgv_korea', '드디어 스크린에서 만난다!', '오리지널 뮤지컬 초연부터 14년의 열연 펼친 #정성화', '+) #CGV 신메뉴 #메리체리콜라 와 함께 #영웅!! 어떠세요?😉', '', '#CGV #MoMo #월요영화소식 #영웅 #이번주개봉']",1983,"['#정성화', '#CGV', '#메리체리콜라', '#영웅!!', '#CGV', '#MoMo', '#월요영화소식', '#영웅', '#이번주개봉']",2022,12,2022-12
cgv_korea,1298,2022-12-19,"['cgv_korea', '드디어 실물 공개!!', '이번 주는 무조건 #IMAX 에서 봐야 하는 EU', '', '🎬 <아바타: 물의 길> IMAX 한정판 포스터', '🌊 2022/12/21(수) ~ 2022/12/27(화)', '🌊 #아바타_물의길 #IMAX 관람 고객 선착순 증정!', '(*자세한 내용은 CGV앱에서 확인해주세요!)', '', '#CGV #아바타 #물의길 #IMAX #한정판포스터 #12월21일부터']",612,"['#IMAX', '#아바타_물의길', '#IMAX', '#CGV', '#아바타', '#물의길', '#IMAX', '#한정판포스터', '#12월21일부터']",2022,12,2022-12
cgv_korea,1302,2022-12-19,"['cgv_korea', 'ㅇ..왜! T형이 어때서!! 싸T코라닠ㅋㅋㅋㅋㅋ', '★뷔.아이.피셜★ VIP 혜택을 찾아라! EP.03', '', 'CGV VIP의 뇌피셜 현실 공감 스토리 <뷔.아이.피셜> !', '쇼츠드라마 속 VIP 혜택을 찾아보세요!', '', ""EP.03 <미친 상극 'INFJ vs ESTP'의 영화관 이용기>"", '프로필에서 설문을 작성하고 정답을 제출해주세요 :)', '', '정답을 맞힌 고객님께는', '""VIP 승급 포인트"" 500p 를 지원해 드립니다 !', '(EP.01~EP.06 모두 맞혀주신 고객님은 총 3,000p 획득 가능)', '', '※ `22년 12/31(토) 까지 정답 제출을 완료해주신 고객님께', '한하여 ""VIP 승급 포인트"" 를 지급해 드립니다.', '※ ""VIP 승급 포인트"" 는 CJ ONE 포인트가 아닌', 'VIP 승급에 기여하는 포인트 입니다.', '※ ""VIP 승급 포인트"" 는 `23년 1/3(화)~1/9(월) 중 순차 지급되며,', '`23년 1월 VIP 승급 및 유지에 반영 됩니다.', '※ ""VIP 승급 포인트"" 지급에 필요한 개인 정보 제공을 요청드립니다.', '※ CGV 마케팅수신동의 체크 여부,', 'CGV App 알림 설정 여부를 확인 부탁드립니다.', '※ 별도의 당첨자 발표 공지 없이', 'CGV App 알림을 통해 지급 완료 안내 예정 입니다.', '', '🤚 잠깐! CGV 할인쿠폰 받는 꿀.팁 공개🍯', '', '2022년 마무리,', 'CGV 에서 야심차게 준비한', '<CGV VIP 가보자고!>', 'VIP 승급지원팩으로 쉽게 VIP Level Up ⏫', '클릭 한 번으로 총 11개의 쿠폰 Get !', '', '1️⃣ CGV 앱에 접속해서 ""이벤트"" 탭을 누른다', '2️⃣ ""CGV VIP 가보자고!"" 이벤트를 누른다', '3️⃣ ""VIP 승급지원팩"" 버튼을 누른다 (끝)', '(*자세한 내용은 CGV 앱에서 확인해주세요!)', '[기간: 22/11/17(목) ~ 22/12/31(토)]', '', '#CGV #VIP #뷔아이피셜 #영화관 #현실공감 EP.03']",3444,"['#CGV', '#VIP', '#뷔아이피셜', '#영화관', '#현실공감']",2022,12,2022-12
cgv_korea,1300,2022-12-19,"['cgv_korea', '셀카도 남다름ㅋㅋㅋㅋㅋㅋ', '각자 다른 포즈하고 있어도 포스 하나만큼은 모두 강렬👍', '', '🎬 <젠틀맨> 팬터뷰', '🤵 #주지훈 #박성웅 #최성은 편', '🤵 내일 오전 14시 커밍쑨!', '', '#CGV #팬터뷰 #젠틀맨 #주지훈 #박성웅 #최성은 #커밍쑨']",2311,"['#주지훈', '#박성웅', '#최성은', '#CGV', '#팬터뷰', '#젠틀맨', '#주지훈', '#박성웅', '#최성은', '#커밍쑨']",2022,12,2022-12
lottecinema_official,700,2022-12-19,"lottecinema_official
13년 만에 첫사랑 만나는 기분이야 😘

압도적 박스오피스 1위로
새로운 흥행 신드롬의 시작을 알린 <아바타: 물의 길>

아무 말 말고 Run 🏃🏻

#롯데시네마 #lottecinema #아바타_물의길 #아바타 #디즈니 #SF #액션 #절찬상영중 #영화추천 #영화스타그램 #무비스타그램 #월수플 #월드타워수퍼플렉스 #압도적_경험을_만나다
수정됨 · 83주",233,"['#롯데시네마', '#lottecinema', '#아바타_물의길', '#아바타', '#디즈니', '#SF', '#액션', '#절찬상영중', '#영화추천', '#영화스타그램', '#무비스타그램', '#월수플', '#월드타워수퍼플렉스', '#압도적_경험을_만나다']",2022,12,2022-12
lottecinema_official,699,2022-12-20,"lottecinema_official
코레아 우라! 그 날의 전율과 감동을 그대로!

안중근의 뜨거운 1년을 담은 아트카드🔥

눈과 귀를 사로잡는 <영웅>을
시그니처 아트카드 함께하세요🙌

✔ 12/21(수) ~ 소진 시
✔ <영웅> 당일 관람 티켓 매표소 인증 시 증정
✔ 자세한 사항은 롯데시네마 APP/홈페이지를 참고해 주세요.

#롯데시네마 #lottecinema #영웅 #아트카드 #정성화 #김고은 #뮤지컬 #뮤지컬영화 #굿즈 #영화추천 #절찬상영중 #영화스타그램 #무비스타그램
83주",1428,"['#롯데시네마', '#lottecinema', '#영웅', '#아트카드', '#정성화', '#김고은', '#뮤지컬', '#뮤지컬영화', '#굿즈', '#영화추천', '#절찬상영중', '#영화스타그램', '#무비스타그램']",2022,12,2022-12
cgv_korea,1295,2022-12-20,"['cgv_korea', '외딴 호텔에 갇힌 이들 중 항일조직 스파이가 있다!!', '이 중 누가 #유령 일까..? 유령의 작전은 성공할 수 있을 것인가!', '', '🎬 <유령> 캐릭터 포스터', '👻 2023년 1월 18일 #CGV 대개봉', '', '#CGV #유령 #설경구 #이하늬 #박소담 #박해수 #서현우 #1월18일개봉']",2145,"['#유령', '#CGV', '#CGV', '#유령', '#설경구', '#이하늬', '#박소담', '#박해수', '#서현우', '#1월18일개봉']",2022,12,2022-12
cgv_korea,1294,2022-12-20,"['cgv_korea', '[신상] 필름마크북 ver.3 떴다!!🎟', '감성이 듬뿍 더해진 아이보리색 필름마크북 출시!', '', '🎬 필름마크북 ver.3 신상품 출시!', '🎟 자세한 내용은 씨네샵 오프라인 매장', '혹은 CGV브랜드스토어 에서 확인해주세요!', '', '#CGV #씨네샵 #필름마크북 #ver3 #신상품']",2702,"['#CGV', '#씨네샵', '#필름마크북', '#ver3', '#신상품']",2022,12,2022-12
cgv_korea,1297,2022-12-20,"['cgv_korea', '눈부시게 지나온 기억들 속에 참 아름답게💜', ""'BTS <Yet To Come> in BUSAN’ 그 날의 모든 순간을"", '#CGV 에서!', '', '🎬 <BTS: Yet To Come in Cinemas>', '💜 2023년 2월 1일 #CGV 개봉 확정', '🚨 예매 오픈은 2023년 1월 11일 부터!', '', '#CGV #BTSYTC_in_Cinemas #방탄소년단옛투컴인시네마 #스크린X #SCREENX #4DX']",676,"['#CGV', '#CGV', '#CGV', '#BTSYTC_in_Cinemas', '#방탄소년단옛투컴인시네마', '#스크린X', '#SCREENX', '#4DX']",2022,12,2022-12
cgv_korea,1296,2022-12-20,"['cgv_korea', '???: ”더욱 더 날뛰거라“', '남아있던 약간의 젠틀함 마저 해제 시켜버리는 #주지훈 한 마디!', '', '🎬 <젠틀맨> 팬터뷰', '🤵 #주지훈 #박성웅 #최성은', '🤵 2022년 12월 28일 #CGV 대개봉', '', '#CGV #팬터뷰 #젠틀맨 #주지훈 #박성웅 #최성은 #단독인터뷰']",1525,"['#주지훈', '#주지훈', '#박성웅', '#최성은', '#CGV', '#CGV', '#팬터뷰', '#젠틀맨', '#주지훈', '#박성웅', '#최성은', '#단독인터뷰']",2022,12,2022-12
megaboxon,666,2022-12-20,"megaboxon
11th 신년음악회 중계 기념 이벤트!
⠀⠀⠀⠀⠀⠀⠀⠀ ‍‍
EVENT✨
1️⃣ 12/21 오전 10시 선착순 10%-20% 할인 쿠폰
2️⃣ 포인트 1+1 적립
⠀⠀⠀⠀⠀⠀⠀⠀ ‍‍
👉 자세한 사항은 프로필 상단 링크에서 확인!
⠀⠀⠀⠀⠀⠀⠀⠀ ‍‍
#빈필하모닉신년음악회 #베를린필하모닉갈라프롬베를린 #메가박스 #MEETPLAYSHARE
83주",312,"['#빈필하모닉신년음악회', '#베를린필하모닉갈라프롬베를린', '#메가박스', '#MEETPLAYSHARE']",2022,12,2022-12
megaboxon,665,2022-12-20,"megaboxon
황홀하게 반짝이는 판도라의 바다처럼✨🌊

🔊 영상은 꼭 소리를 켜고 감상해주세요

📍 한 예매 좌석당 2종 중 택 1 (A타입 or B타입 1장) 지급됩니다.
📍 오리지널 티켓은 1인 당일 최대 8매 제한으로 증정됩니다.
📍 본 영화를 관람한 극장에서만 오리지널 티켓 수령이 가능합니다.

#영화를_가장_잘_간직하는_방법 #아바타_물의길 #오리지널티켓 #메가박스 #MEETPLAYSHARE
82주",2062,"['#영화를_가장_잘_간직하는_방법', '#아바타_물의길', '#오리지널티켓', '#메가박스', '#MEETPLAYSHARE']",2022,12,2022-12
megaboxon,664,2022-12-21,"megaboxon
출근하자마자 어딜 바쁘게 가길래 따라가봤더니 ... 오티 받으러 간 만춘님 😆

#아바타물의길 #오리지널티켓 #냥만춘 #메가박스 #MEETPLAYSHARE
82주",766,"['#아바타물의길', '#오리지널티켓', '#냥만춘', '#메가박스', '#MEETPLAYSHARE']",2022,12,2022-12
megaboxon,662,2022-12-21,"megaboxon
오늘 개봉‼
<영웅> 의 헤드라인을 모아 모아 📰✍🏻
⠀⠀⠀⠀⠀⠀⠀⠀
🙋‍♀ 지금 바로 메가박스에서 예매하세요!
⠀⠀⠀⠀⠀⠀⠀⠀
#영웅 #정성화 #김고은 #메가박스 #MEETPLAYSHARE
수정됨 · 82주",548,"['#영웅', '#정성화', '#김고은', '#메가박스', '#MEETPLAYSHARE']",2022,12,2022-12
megaboxon,663,2022-12-21,"megaboxon
전 그냥...영화를 봤는데요...시드니를 보내줍니다...?
⠀⠀⠀⠀⠀⠀⠀⠀ ‍‍
티웨이와 메가박스가 만나면 즐거운 일이 2배!
연말연시 영화 데이트하고 새해에 시드니로 떠나요✈
⠀⠀⠀⠀⠀⠀⠀⠀ ‍‍
[EVENT ☝]
5가지 미션을 성공하면 전원 '영화관람권' 선물
추첨을 통해 '시드니 항공권+a' 까아-쥐
⠀⠀⠀⠀⠀⠀⠀⠀ ‍‍
[EVENT ✌]
티웨이항공 달력 속 시드니 왕복 항공권의 행운이!
데이트 성지 '더 부티크 스위트'에서 영화 관람하고 골든 티켓을 찾아보세요
⠀⠀⠀⠀⠀⠀⠀⠀ ‍‍
👉 자세한 사항 및 이벤트 참여는 '프로필 상단 링크 - 메가PICK'에서 확인!
⠀⠀⠀⠀⠀⠀⠀⠀ ‍‍⠀⠀⠀⠀⠀⠀⠀⠀
#메가박스 #티웨이 #시드니 #이벤트 #MEETPALYSHARE
수정됨 · 82주",475,"['#메가박스', '#티웨이', '#시드니', '#이벤트', '#MEETPALYSHARE']",2022,12,2022-12
cgv_korea,1292,2022-12-21,"['cgv_korea', '찐 라이브 마저 대박👍', '흔들리는 카메라 속에서 #근본좌 가 느껴진 거야', '', '🎬 <영웅>', '🇰🇷 #CGV #절찬상영중', '', '#CGV #짤터뷰 #정성화 #배정남 #이현우 #박진주 #절찬상영중']",1482,"['#근본좌', '#CGV', '#절찬상영중', '#CGV', '#짤터뷰', '#정성화', '#배정남', '#이현우', '#박진주', '#절찬상영중']",2022,12,2022-12
lottecinema_official,698,2022-12-21,"lottecinema_official
벌써 다가온 연말.. 실화니? 🙄

올해 함께 연말 보낼 친구 소환과 함께
유형 함 골라봐~🎈

#롯데시네마 #lottecinema #롯시즈 #롯시즈툰 #인스타툰 #연말 #집콕 #인싸 #일상툰 #공감툰 #캐릭터 #만화 #만화스타그
82주",146,"['#롯데시네마', '#lottecinema', '#롯시즈', '#롯시즈툰', '#인스타툰', '#연말', '#집콕', '#인싸', '#일상툰', '#공감툰', '#캐릭터', '#만화', '#만화스타그']",2022,12,2022-12
cgv_korea,1290,2022-12-21,"['cgv_korea', '코레아 우라!🇰🇷', '잊을 수 없는 역사의 순간을 #CGV 에서 #옥스포드블록 으로 만날 수 있음!', '', '🎬 <영웅> 코레아우라 콤보', '🇰🇷 🍿🥤🥤🎁 = 25,000원', '🇰🇷 판매 극장 등 자세한 내용은 CGV앱에서 확인해주세요!', '', '#CGV #영웅 #코레아우라 #콤보 #절찬판매중']",20000,"['#CGV', '#옥스포드블록', '#CGV', '#영웅', '#코레아우라', '#콤보', '#절찬판매중']",2022,12,2022-12
cgv_korea,1291,2022-12-21,"['cgv_korea', '제이크 & 네이티리 필름마크라니ㅠ', '오색찬란✨ 신비로운 판도라 행성이 그대로 담김!', '', '🎬 <아바타: 물의 길> 필름마크', '🌊 12월 21일부터', '(*자세한 내용은 CGV 앱에서 확인해 주세요!)', '', '#CGV #필름마크 #아바타 #물의길 #12월21일부터 #선착순증정']",993,"['#CGV', '#필름마크', '#아바타', '#물의길', '#12월21일부터', '#선착순증정']",2022,12,2022-12
cgv_korea,1293,2022-12-21,"['cgv_korea', '깻잎이 갑자기 어디서 나온거지..?🍃', '★뷔.아이.피셜★ VIP 혜택을 찾아라! EP.04', '', 'CGV VIP의 뇌피셜 현실 공감 스토리 <뷔.아이.피셜> !', '쇼츠드라마 속 VIP 혜택을 찾아보세요!', '', 'EP.04 <남사친&여사친 단둘이 영화 가능?>', '', '프로필 링크에서 설문을 작성하고 정답을 제출해주세요 :)', '', '정답을 맞힌 고객님께는', '”VIP 승급 포인트“ 500p 를 지원해 드립니다 !', '(EP.01~EP.06 모두 맞혀주신 고객님은 총 3,000p 획득 가능)', '', '※ `22년 12/31(토) 까지 정답 제출을 완료해주신 고객님께', '한하여 ”VIP 승급 포인트“ 를 지급해 드립니다.', '※ ”VIP 승급 포인트“ 는 CJ ONE 포인트가 아닌', 'VIP 승급에 기여하는 포인트 입니다.', '※ ”VIP 승급 포인트“ 는 `23년 1/3(화)~1/9(월) 중 순차 지급되며,', '`23년 1월 VIP 승급 및 유지에 반영 됩니다.', '※ ”VIP 승급 포인트“ 지급에 필요한 개인 정보 제공을 요청드립니다.', '※ CGV 마케팅수신동의 체크 여부,', 'CGV App 알림 설정 여부를 확인 부탁드립니다.', '※ 별도의 당첨자 발표 공지 없이', 'CGV App 알림을 통해 지급 완료 안내 예정 입니다.', '', '🤚 잠깐! CGV 할인쿠폰 받는 꿀.팁 공개🍯', '', '2022년 마무리,', 'CGV 에서 야심차게 준비한', '<CGV VIP 가보자고!>', 'VIP 승급지원팩으로 쉽게 VIP Level Up ⏫', '클릭 한 번으로 총 11개의 쿠폰 Get !', '', '1️⃣ CGV 앱에 접속해서 ”이벤트“ 탭을 누른다', '2️⃣ ”CGV VIP 가보자고!“ 이벤트를 누른다', '3️⃣ ”VIP 승급지원팩“ 버튼을 누른다 (끝)', '(*자세한 내용은 CGV 앱에서 확인해주세요!)', '[기간: 22/11/17(목) ~ 22/12/31(토)]', '', '#CGV #VIP #뷔아이피셜 #영화관 #현실공감 EP.04']",434,"['#CGV', '#VIP', '#뷔아이피셜', '#영화관', '#현실공감']",2022,12,2022-12
cgv_korea,1287,2022-12-22,"['cgv_korea', '순발력 머선일 ㄴㅇㄱ', '연습 없이도 한 번에 12초대 그냥 잡아버림ㄷㄷ', '', '🎬 <젠틀맨> “찰나의 순간을 잡아라!” 게임', '🤵 영상을 끝까지 보고 12‘28“을 가장 가깝게 잡은 배우님 찾아', '🤵 CGV앱 이벤트 페이지에서 응모하면', '🤵 추첨을 통해 <젠틀맨> 전용 관람권 50매 드림!', '🤵 기간: 2022/12/22(목) ~ 2022/12/26(월) (*당첨자 발표 12/27(화))', '(*자세한 내용은 CGV 앱 > 이벤트 내 이벤트 페이지에서 확인해 주세요!)', '', '#CGV #미니게임천국 #젠틀맨 #찰나의순간을잡아라', '#주지훈 VS #박성웅 VS #최성은']",1527,"['#CGV', '#미니게임천국', '#젠틀맨', '#찰나의순간을잡아라', '#주지훈', '#박성웅', '#최성은']",2022,12,2022-12
lottecinema_official,697,2022-12-22,"lottecinema_official
현명한 로딩이가 문화 생활하는 방법🔥

일상 속의 상상플레이💭
문화 공간을 건대 롯데시네마에서 만나보세요!

헬가 스텐첼 × 롯데시네마 건대입구
👉영화보면 전시가 20% 할인! 전시보면 영화가 3천원 할인!

#롯데시네마 #lottecinema #롯데시네마건대입구 #영화추천 #영화스타그램 #무비스타그램 #전시회 #사진전 #복합문화공간 #아트뮤지엄 #헬가스텐첼 #문화생활
수정됨 · 82주",209,"['#롯데시네마', '#lottecinema', '#롯데시네마건대입구', '#영화추천', '#영화스타그램', '#무비스타그램', '#전시회', '#사진전', '#복합문화공간', '#아트뮤지엄', '#헬가스텐첼', '#문화생활']",2022,12,2022-12
cgv_korea,1288,2022-12-22,"['cgv_korea', '단 24시간🕑 목표는 전원 생존', '#황정민 #현빈 #강기영 역대급 만남을 예고하는 2차 포스터 공개!', '', '🎬 <교섭> 2차 포스터 최초 공개!', '🤝 2023년 1월 18일 #CGV 대개봉', '', '#CGV #교섭 #황정민 #현빈 #강기영 #임순례감독 #1월18일개봉']",1381,"['#황정민', '#현빈', '#강기영', '#CGV', '#CGV', '#교섭', '#황정민', '#현빈', '#강기영', '#임순례감독', '#1월18일개봉']",2022,12,2022-12
cgv_korea,1289,2022-12-22,"['cgv_korea', '쭈뼛 인정ㄷㄷ', '”그날을 기약하며“가 기억에 남을 수밖에 없었던 EU 대공개', '', '🎬 <영웅>', '🇰🇷 #CGV #절찬상영중', '', '#CGV #짤터뷰 #정성화 #배정남 #이현우 #박진주 #절찬상영중']",829,"['#CGV', '#절찬상영중', '#CGV', '#짤터뷰', '#정성화', '#배정남', '#이현우', '#박진주', '#절찬상영중']",2022,12,2022-12
megaboxon,661,2022-12-23,"megaboxon
팝콘 맛집 메가박스에 시즈닝 장인 HBAF가 또 만났다‼
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
코끝 찡한 와사비마요 팝콘을 메가박스에서 만나보세요🍿😆

팝콘하면 메가박스, 메가박스하면 팝콘!
⠀⠀⠀⠀⠀⠀
📍 와사비마요팝콘 단품 (L) 7,000원
📍 와사비마요팝콘 콤보 13,000원
⠀⠀⠀⠀⠀⠀⠀⠀
👉 자세한 내용은 프로필 상단 링크에서 확인!
⠀⠀⠀⠀⠀⠀⠀⠀
#와사비마요팝콘 #신메뉴 #메가박스 #MEETPLAYSHARE #HBAF #메팝팝메
82주",298,"['#와사비마요팝콘', '#신메뉴', '#메가박스', '#MEETPLAYSHARE', '#HBAF', '#메팝팝메']",2022,12,2022-12
megaboxon,660,2022-12-23,"megaboxon
크리스마스에 진심인 만춘님 🎄

모두 MERRY CHRISTMAS ❄️❤️

#크리스마스 #메가박스 #MEETPLAYSHARE
82주",608,"['#크리스마스', '#메가박스', '#MEETPLAYSHARE']",2022,12,2022-12
cgv_korea,1286,2022-12-23,"['cgv_korea', '법칙1] 미녀는 반드시 죽는다..? 😥✋', '★뷔.아이.피셜★ VIP 혜택을 찾아라! EP.05', '', 'CGV VIP의 뇌피셜 현실 공감 스토리 <뷔.아이.피셜> !', '쇼츠드라마 속 VIP 혜택을 찾아보세요!', '', 'EP.05 <공포 영화의 법칙>', '', '프로필 링크에서 설문을 작성하고 정답을 제출해주세요 :)', '', '정답을 맞힌 고객님께는', '”VIP 승급 포인트“ 500p 를 지원해 드립니다 !', '(EP.01~EP.06 모두 맞혀주신 고객님은 총 3,000p 획득 가능)', '', '※ `22년 12/31(토) 까지 정답 제출을 완료해주신 고객님께', '한하여 ”VIP 승급 포인트“ 를 지급해 드립니다.', '※ ”VIP 승급 포인트“ 는 CJ ONE 포인트가 아닌', 'VIP 승급에 기여하는 포인트 입니다.', '※ ”VIP 승급 포인트“ 는 `23년 1/3(화)~1/9(월) 중 순차 지급되며,', '`23년 1월 VIP 승급 및 유지에 반영 됩니다.', '※ ”VIP 승급 포인트“ 지급에 필요한 개인 정보 제공을 요청드립니다.', '※ CGV 마케팅수신동의 체크 여부,', 'CGV App 알림 설정 여부를 확인 부탁드립니다.', '※ 별도의 당첨자 발표 공지 없이', 'CGV App 알림을 통해 지급 완료 안내 예정 입니다.', '', '🤚 잠깐! CGV 할인쿠폰 받는 꿀.팁 공개🍯', '', '2022년 마무리,', 'CGV 에서 야심차게 준비한', '<CGV VIP 가보자고!>', 'VIP 승급지원팩으로 쉽게 VIP Level Up ⏫', '클릭 한 번으로 총 11개의 쿠폰 Get !', '', '1️⃣ CGV 앱에 접속해서 ”이벤트“ 탭을 누른다', '2️⃣ ”CGV VIP 가보자고!“ 이벤트를 누른다', '3️⃣ ”VIP 승급지원팩“ 버튼을 누른다 (끝)', '(*자세한 내용은 CGV 앱에서 확인해주세요!)', '[기간: 22/11/17(목) ~ 22/12/31(토)]', '', '#CGV #VIP #뷔아이피셜 #영화관 #현실공감 EP.05']",476,"['#CGV', '#VIP', '#뷔아이피셜', '#영화관', '#현실공감']",2022,12,2022-12
cgv_korea,1285,2022-12-23,"['cgv_korea', '신상 출시🎉', '우리 집 포스터가 집을 찾았어요! ٩( ᐛ )و', '', '🎬 CGV 포스터북 𝒗𝒆𝒓.2', '📔 @cgv_cineshop 에서 신상 출시!', '📔 비닐 속지 30장 내장!', '(자세한 내용은 CGV브랜드스토어(12/23부터) 혹은', '씨네샵 오프라인 매장(12/28부터) 에서 확인해주세요!', '', '#CGV #씨네샵 #포스터북 #ver2 #신상품']",22000,"['#CGV', '#씨네샵', '#포스터북', '#ver2', '#신상품']",2022,12,2022-12
lottecinema_official,696,2022-12-23,"lottecinema_official
#EVENT

롯시 시그니처 아트카드 ⭐100번째 입성!!!⭐
컬렉션 인증샷 이벤트

재밌는 영화가 가득했던 올해,
내가 받은 아트카드 자랑 해야지✌🏻

✔ 참여 방법:
1. 롯데시네마 계정 (@lottecinema_official) 팔로우!
2. 본 게시물에 ❤좋아요❤ 누르기
3. 내가 받은 아트카드 본인 SNS에 업로드 하기✨
+ 게시물에 #롯데시네마 #시그니처아트카드 #수퍼플렉스스페셜아트카드 #월수플 추가

✔ 참여 기간: 22.12.23(금) ~ 23.1.6.(금)까지

✔ 경품 안내: 시그니처 아트카드 컬렉터 SET
시그니처 아트카드 북 VOL.3 + A5 다용도 파우치 + 영화 관람권 4매

*당첨자분들께는 DM으로 당첨 안내 드립니다
*비공개 계정은 참여가 불가능합니다
*DM 발신 후 10일 이내에 답변이 없을 경우 자동으로 당첨이 취소됩니다

#롯데시네마 #lottecinema #아트카드 #최애아트카드 #인증샷 #이벤트 #영화추천 #영화스타그램 #무비스타그램
수정됨 · 81주",1540,"['#EVENT', '#롯데시네마', '#시그니처아트카드', '#수퍼플렉스스페셜아트카드', '#월수플', '#롯데시네마', '#lottecinema', '#아트카드', '#최애아트카드', '#인증샷', '#이벤트', '#영화추천', '#영화스타그램', '#무비스타그램']",2022,12,2022-12
lottecinema_official,695,2022-12-23,"lottecinema_official
영화만 봤을 뿐인데.. 쏟아지는 후기들..!!!!!

월수플에서 보면 모든 순간이 ★명☆장☆면★
지금 바로 판도라의 경이로운 수중세계로 여행 떠나자🐳

#롯데시네마 #lottecinema #아바타_물의길 #아바타 #명장면 #월수플 #월드타워수퍼플렉스 #압도적_경험을_만나다 #절찬상영중 #액션 #SF #영화추천 #영화스타그램 #무비스타그램
82주",287,"['#롯데시네마', '#lottecinema', '#아바타_물의길', '#아바타', '#명장면', '#월수플', '#월드타워수퍼플렉스', '#압도적_경험을_만나다', '#절찬상영중', '#액션', '#SF', '#영화추천', '#영화스타그램', '#무비스타그램']",2022,12,2022-12
cgv_korea,1284,2022-12-23,"['cgv_korea', '영화 보고 여운에서 못 헤어나오고 있음..!!', '안되겠다 이번 크리스마스에 #판도라 다시 다녀와야겠음!🎄', '', '🎬 <아바타: 물의 길> 무비 특별 마일리지 이벤트', '🌊 2022.12.14(수) ~ 2023.1.3(화)', '✈️ 마일리지 달성하고 아이스크림 증정 부터', '✈️ #앤트맨과와스프_퀀텀매니아 관람권 증정까지 응모해보자!', '(자세한 내용은 CGV 앱에서 확인해주세요!)', '', '#CGV #아바타 #물의길 #무비특별마일리지이벤트 #아바타_물의길']",1474,"['#판도라', '#앤트맨과와스프_퀀텀매니아', '#CGV', '#아바타', '#물의길', '#무비특별마일리지이벤트', '#아바타_물의길']",2022,12,2022-12
